icon,precipIntensity,humidity,windSpeed,cloudCover,uvIndex,temperature,is_weekend
partly-cloudy-day,0.0002,0.45,4.63,0.61,0,76.33,0
rain,0.0224,0.44,6.36,0.19,0,73.99,0
clear-night,0.0196,0.47,6.53,0.19,0,71.53,0
clear-night,0.0114,0.52,5.8,0.24,0,69.49,0
partly-cloudy-night,0.003,0.55,4.5,0.71,0,68.03,0
partly-cloudy-night,0.0025,0.57,7.58,0.83,0,66.58,0
partly-cloudy-night,0.0016,0.57,3.77,0.82,0,65.28,0
partly-cloudy-night,0.0011,0.6,4.1,0.54,0,63.65,0
partly-cloudy-night,0.0,0.62,4.47,0.68,0,62.75,0
cloudy,0.0,0.63,4.0,0.95,0,62.51,0
partly-cloudy-night,0.0002,0.64,4.39,0.8,0,62.32,0
partly-cloudy-day,0.0006,0.63,5.37,0.4,0,61.44,0
clear-day,0.0003,0.64,6.2,0.13,1,61.35,0
clear-day,0.0,0.64,6.44,0.1,2,62.17,0
clear-day,0.0,0.62,7.45,0.13,4,63.83,0
clear-day,0.0,0.57,6.56,0.29,5,66.56,0
partly-cloudy-day,0.0,0.56,5.78,0.63,6,67.33,0
partly-cloudy-day,0.0,0.52,5.97,0.84,5,69.0,0
partly-cloudy-day,0.0,0.52,5.94,0.61,7,70.41,0
partly-cloudy-day,0.0,0.5,6.9,0.69,6,71.34,0
partly-cloudy-day,0.0,0.45,6.97,0.7,5,73.57,0
partly-cloudy-day,0.0,0.43,5.06,0.67,4,74.44,0
partly-cloudy-day,0.0,0.42,5.47,0.72,3,75.24,0
partly-cloudy-day,0.0,0.42,5.35,0.67,1,75.11,0
partly-cloudy-day,0.0,0.44,4.95,0.57,0,74.4,0
partly-cloudy-day,0.0,0.47,5.36,0.42,0,73.5,0
clear-night,0.0,0.49,4.63,0.18,0,71.42,0
clear-night,0.0,0.52,3.21,0.08,0,70.11,0
clear-night,0.0,0.54,1.62,0.04,0,68.87,0
clear-night,0.0,0.57,1.38,0.03,0,67.56,1
clear-night,0.0,0.58,1.36,0.04,0,66.6,1
clear-night,0.0,0.61,3.05,0.03,0,65.14,1
clear-night,0.0,0.63,1.09,0.0,0,64.1,1
clear-night,0.0,0.64,1.25,0.0,0,63.41,1
clear-night,0.0,0.67,0.95,0.0,0,62.32,1
clear-day,0.0,0.69,1.0,0.01,0,61.9,1
clear-day,0.0,0.67,1.79,0.04,1,62.9,1
clear-day,0.0,0.64,2.81,0.07,2,65.27,1
clear-day,0.0,0.6,3.35,0.06,4,68.61,1
clear-day,0.0,0.59,3.51,0.06,6,70.12,1
clear-day,0.0,0.52,3.54,0.11,8,72.9,1
clear-day,0.0,0.46,2.19,0.16,9,75.0,1
clear-day,0.0,0.46,2.19,0.23,9,76.22,1
clear-day,0.0,0.43,3.31,0.28,8,77.93,1
partly-cloudy-day,0.0,0.38,2.4,0.4,6,80.42,1
clear-day,0.0,0.4,2.59,0.27,5,79.95,1
clear-day,0.0,0.37,3.49,0.19,3,81.32,1
clear-day,0.0,0.38,2.83,0.14,1,79.88,1
clear-day,0.0,0.42,0.94,0.12,0,78.3,1
clear-day,0.0,0.47,2.12,0.07,0,76.48,1
clear-night,0.0,0.51,3.64,0.07,0,74.09,1
clear-night,0.0,0.57,3.32,0.07,0,72.37,1
partly-cloudy-night,0.0,0.59,1.99,0.38,0,71.98,1
clear-night,0.0,0.62,1.3,0.07,0,70.59,1
clear-night,0.0,0.64,0.91,0.04,0,69.51,1
clear-night,0.0,0.65,0.75,0.0,0,68.59,1
clear-night,0.0,0.65,0.96,0.01,0,67.98,1
clear-night,0.0,0.67,0.58,0.0,0,66.91,1
clear-night,0.0,0.7,0.59,0.03,0,65.41,1
clear-day,0.0,0.72,0.41,0.13,0,65.07,1
clear-day,0.0,0.74,0.58,0.11,1,66.43,1
clear-day,0.0,0.67,0.37,0.23,2,70.18,1
clear-day,0.0,0.6,0.8,0.23,3,73.72,1
clear-day,0.0,0.56,1.19,0.24,5,76.87,1
clear-day,0.0,0.47,2.24,0.27,7,80.37,1
partly-cloudy-day,0.0,0.41,2.92,0.41,8,82.87,1
partly-cloudy-day,0.0,0.35,2.66,0.37,8,84.17,1
clear-day,0.0,0.36,4.47,0.31,8,82.74,1
clear-day,0.0,0.39,6.36,0.27,7,82.41,1
clear-day,0.0,0.42,5.48,0.27,5,80.48,1
clear-day,0.0,0.45,5.13,0.17,3,79.11,1
partly-cloudy-day,0.0,0.49,5.75,0.33,1,76.88,1
partly-cloudy-day,0.0,0.53,5.67,0.32,0,75.45,1
partly-cloudy-day,0.0,0.57,4.75,0.36,0,73.82,1
clear-night,0.0,0.59,4.61,0.31,0,73.07,1
clear-night,0.0,0.59,4.18,0.28,0,72.63,1
clear-night,0.0,0.6,4.02,0.28,0,71.97,1
partly-cloudy-night,0.0,0.61,3.13,0.38,0,71.24,0
partly-cloudy-night,0.0,0.61,1.96,0.36,0,70.43,0
partly-cloudy-night,0.0,0.63,2.37,0.78,0,69.83,0
cloudy,0.0009,0.67,1.52,0.88,0,68.72,0
rain,0.0083,0.75,1.51,0.99,0,66.49,0
rain,0.0545,0.87,0.5,1.0,0,63.93,0
rain,0.116,0.89,1.27,1.0,0,63.31,0
rain,0.1297,0.9,1.41,1.0,0,63.53,0
rain,0.1502,0.93,1.43,1.0,1,63.12,0
rain,0.2436,0.92,1.57,0.99,3,63.33,0
rain,0.1702,0.91,1.23,1.0,4,64.15,0
rain,0.1311,0.92,1.66,1.0,4,64.72,0
rain,0.0324,0.92,3.11,1.0,4,65.55,0
rain,0.0043,0.9,3.26,1.0,5,66.48,0
cloudy,0.0003,0.89,1.5,1.0,4,67.48,0
cloudy,0.0002,0.86,2.7,1.0,4,69.3,0
cloudy,0.0,0.86,1.22,1.0,3,68.93,0
cloudy,0.0,0.85,1.1,1.0,2,68.64,0
cloudy,0.0,0.85,2.61,1.0,1,68.26,0
cloudy,0.0006,0.88,3.09,1.0,0,66.87,0
cloudy,0.0032,0.89,1.78,0.99,0,66.14,0
cloudy,0.0029,0.9,1.92,0.99,0,65.6,0
cloudy,0.0029,0.88,3.43,1.0,0,65.88,0
cloudy,0.0,0.88,1.58,1.0,0,66.56,0
cloudy,0.0,0.9,1.02,1.0,0,66.44,0
cloudy,0.0,0.89,1.09,1.0,0,66.53,0
cloudy,0.0,0.87,0.81,1.0,0,66.0,0
cloudy,0.0,0.87,0.97,1.0,0,66.14,0
cloudy,0.0,0.92,1.29,1.0,0,65.84,0
fog,0.0,0.93,1.17,1.0,0,65.22,0
fog,0.0,0.95,0.77,1.0,0,65.1,0
fog,0.0,0.93,1.41,1.0,0,65.88,0
cloudy,0.0,0.92,1.51,0.99,1,66.03,0
cloudy,0.0,0.87,0.97,0.99,3,68.29,0
cloudy,0.0,0.86,1.16,0.89,4,69.99,0
partly-cloudy-day,0.0,0.79,1.21,0.6,6,72.34,0
cloudy,0.0,0.8,3.43,0.89,5,73.19,0
cloudy,0.0,0.83,3.17,1.0,5,71.15,0
cloudy,0.0,0.78,1.07,1.0,4,73.59,0
cloudy,0.0,0.74,3.71,0.94,4,75.57,0
partly-cloudy-day,0.0,0.7,2.25,0.8,4,77.3,0
partly-cloudy-day,0.0,0.74,3.08,0.83,3,75.76,0
cloudy,0.0,0.77,3.28,0.91,1,73.55,0
cloudy,0.0,0.77,2.67,0.9,0,73.34,0
cloudy,0.0,0.81,1.48,0.95,0,73.44,0
partly-cloudy-night,0.0,0.82,1.04,0.42,0,72.55,0
partly-cloudy-night,0.0,0.84,1.32,0.31,0,71.8,0
partly-cloudy-night,0.0,0.86,1.32,0.48,0,70.47,0
partly-cloudy-night,0.0,0.89,1.58,0.86,0,69.41,0
cloudy,0.0,0.9,1.71,0.95,0,69.35,0
cloudy,0.0,0.88,4.55,0.99,0,69.45,0
cloudy,0.0,0.91,5.85,1.0,0,66.8,0
cloudy,0.0,0.9,6.24,1.0,0,65.13,0
cloudy,0.0008,0.86,6.33,0.99,0,64.47,0
cloudy,0.0009,0.86,5.63,1.0,0,62.98,0
rain,0.0034,0.83,4.58,1.0,0,63.15,0
rain,0.0028,0.83,5.16,1.0,1,62.98,0
rain,0.0037,0.82,4.82,1.0,3,62.93,0
rain,0.0018,0.82,4.69,1.0,4,62.92,0
cloudy,0.0007,0.79,4.49,0.99,4,63.95,0
cloudy,0.0003,0.76,3.99,1.0,4,65.1,0
cloudy,0.0,0.74,3.17,1.0,5,66.54,0
cloudy,0.0121,0.7,5.35,1.0,4,68.04,0
cloudy,0.0158,0.67,4.94,0.95,4,68.66,0
rain,0.017,0.67,5.02,0.86,4,68.77,0
rain,0.005,0.69,5.3,0.83,3,69.28,0
partly-cloudy-day,0.0013,0.71,5.28,0.79,1,68.56,0
partly-cloudy-day,0.0,0.72,5.43,0.75,0,67.37,0
partly-cloudy-day,0.0,0.77,6.1,0.82,0,65.1,0
cloudy,0.0,0.77,5.23,1.0,0,64.57,0
cloudy,0.0,0.79,4.05,1.0,0,63.82,0
cloudy,0.0,0.81,3.17,1.0,0,63.08,0
cloudy,0.0,0.84,2.95,1.0,0,62.22,0
cloudy,0.0,0.85,2.83,1.0,0,61.95,0
cloudy,0.0,0.86,1.04,1.0,0,61.5,0
cloudy,0.001,0.9,1.69,1.0,0,60.45,0
rain,0.0018,0.9,4.51,1.0,0,60.81,0
cloudy,0.0,0.91,4.15,1.0,0,60.67,0
cloudy,0.0,0.91,4.8,1.0,0,60.84,0
cloudy,0.0,0.92,3.71,1.0,0,60.97,0
fog,0.0003,0.92,2.98,1.0,1,61.63,0
cloudy,0.0008,0.92,4.01,1.0,3,62.49,0
cloudy,0.0004,0.91,3.47,1.0,4,62.53,0
cloudy,0.0,0.92,2.88,1.0,4,63.32,0
cloudy,0.0,0.88,3.53,1.0,4,64.89,0
cloudy,0.0005,0.83,7.32,1.0,5,67.1,0
cloudy,0.0004,0.82,4.69,0.98,5,69.38,0
cloudy,0.0002,0.78,5.97,0.99,4,71.28,0
cloudy,0.0003,0.82,4.99,0.99,3,71.33,0
cloudy,0.0016,0.83,5.05,1.0,2,71.39,0
cloudy,0.002,0.85,5.95,1.0,1,71.57,0
rain,0.0134,0.83,4.55,1.0,0,71.2,0
rain,0.0065,0.83,3.84,0.97,0,70.75,0
rain,0.0053,0.85,4.93,0.98,0,69.83,0
rain,0.0076,0.87,4.18,1.0,0,69.1,0
rain,0.0066,0.92,3.52,1.0,0,68.86,0
rain,0.0028,0.92,4.58,1.0,0,68.71,0
rain,0.0096,0.93,4.38,1.0,0,68.43,0
rain,0.0073,0.93,4.04,1.0,0,67.8,0
rain,0.0085,0.93,4.76,1.0,0,67.62,0
rain,0.0077,0.93,4.42,1.0,0,67.53,0
rain,0.0115,0.93,4.1,1.0,0,67.31,0
rain,0.0128,0.93,3.81,1.0,0,66.59,0
rain,0.0081,0.93,3.64,1.0,0,65.41,0
rain,0.0065,0.94,3.42,1.0,1,65.77,0
rain,0.06,0.96,1.42,1.0,3,65.17,0
rain,0.175,0.93,1.21,1.0,4,66.53,0
rain,0.1096,0.95,0.89,1.0,4,66.87,0
rain,0.0263,0.91,0.97,1.0,4,69.93,0
partly-cloudy-day,0.0012,0.9,1.2,0.72,6,72.17,0
rain,0.0077,0.75,1.01,0.79,6,76.59,0
rain,0.0016,0.75,3.01,0.53,6,77.01,0
partly-cloudy-day,0.0,0.71,3.49,0.45,5,78.75,0
partly-cloudy-day,0.0048,0.79,4.27,0.32,3,75.88,0
rain,0.0771,0.89,3.24,0.79,1,69.67,0
rain,0.1911,0.93,1.37,0.96,0,68.46,0
rain,0.1589,0.9,2.03,0.97,0,68.78,0
rain,0.0336,0.9,1.37,0.85,0,68.4,0
rain,0.0064,0.9,1.26,0.72,0,68.2,0
partly-cloudy-night,0.0029,0.93,1.55,0.53,0,67.13,0
cloudy,0.0017,0.92,1.92,0.97,0,67.14,1
rain,0.012,0.92,0.59,0.98,0,67.57,1
cloudy,0.0042,0.93,0.56,0.97,0,68.17,1
cloudy,0.001,0.92,0.74,0.93,0,68.59,1
partly-cloudy-night,0.0002,0.92,1.27,0.73,0,67.9,1
partly-cloudy-night,0.0012,0.9,1.75,0.68,0,67.59,1
partly-cloudy-day,0.0027,0.86,3.47,0.58,0,67.31,1
partly-cloudy-day,0.0,0.83,2.51,0.55,0,67.28,1
partly-cloudy-day,0.0002,0.81,4.98,0.74,1,68.23,1
partly-cloudy-day,0.0,0.73,6.5,0.58,3,70.39,1
partly-cloudy-day,0.0006,0.68,5.88,0.37,5,71.64,1
partly-cloudy-day,0.0002,0.62,6.05,0.72,5,72.67,1
partly-cloudy-day,0.0,0.61,8.39,0.51,7,72.07,1
partly-cloudy-day,0.0,0.57,7.78,0.5,7,72.12,1
partly-cloudy-day,0.0,0.52,8.37,0.59,7,72.95,1
partly-cloudy-day,0.0,0.49,8.79,0.57,6,72.4,1
partly-cloudy-day,0.0,0.5,8.05,0.79,4,71.06,1
partly-cloudy-day,0.0,0.49,8.68,0.83,3,70.21,1
partly-cloudy-day,0.0,0.51,8.32,0.72,1,68.66,1
partly-cloudy-day,0.0,0.53,10.17,0.77,0,67.08,1
partly-cloudy-day,0.0,0.58,8.24,0.33,0,64.55,1
clear-night,0.0,0.6,7.47,0.2,0,62.59,1
clear-night,0.0,0.6,7.98,0.1,0,62.4,1
clear-night,0.0,0.66,5.82,0.06,0,61.32,1
clear-night,0.0,0.67,4.33,0.06,0,60.99,1
clear-night,0.0,0.69,1.71,0.06,0,60.7,1
clear-night,0.0,0.7,1.82,0.02,0,60.46,1
clear-night,0.0,0.71,3.74,0.02,0,60.25,1
clear-night,0.0,0.72,4.38,0.02,0,60.56,1
clear-night,0.0,0.73,4.31,0.06,0,60.49,1
clear-day,0.0,0.73,4.24,0.12,0,60.33,1
clear-day,0.0,0.71,5.3,0.22,1,61.75,1
clear-day,0.0,0.68,9.26,0.19,2,64.13,1
clear-day,0.0,0.62,9.7,0.19,3,66.68,1
clear-day,0.0,0.59,7.94,0.27,5,67.79,1
clear-day,0.0,0.57,7.32,0.22,7,69.51,1
clear-day,0.0,0.54,6.73,0.2,9,71.95,1
clear-day,0.0,0.5,4.4,0.16,9,74.11,1
clear-day,0.0,0.43,4.37,0.16,9,78.75,1
clear-day,0.0,0.44,5.57,0.22,7,78.02,1
clear-day,0.0,0.44,5.11,0.21,5,78.79,1
clear-day,0.0,0.41,5.71,0.26,3,79.52,1
clear-day,0.0,0.43,4.78,0.27,1,79.43,1
clear-day,0.0,0.44,3.59,0.26,0,78.92,1
clear-day,0.0,0.48,1.64,0.26,0,76.96,1
clear-night,0.0,0.5,2.67,0.21,0,75.42,1
clear-night,0.0,0.54,1.09,0.19,0,73.17,1
clear-night,0.0,0.54,1.26,0.16,0,72.71,1
clear-night,0.0,0.57,0.57,0.18,0,71.42,0
clear-night,0.0,0.6,0.62,0.18,0,69.64,0
clear-night,0.0,0.62,0.54,0.1,0,68.53,0
clear-night,0.0,0.64,0.35,0.11,0,67.55,0
clear-night,0.0,0.65,0.7,0.1,0,67.03,0
clear-night,0.0,0.73,0.8,0.09,0,64.79,0
partly-cloudy-day,0.0,0.74,0.82,0.32,0,65.32,0
clear-day,0.0,0.74,0.93,0.31,0,65.65,0
clear-day,0.0,0.68,0.83,0.31,2,68.04,0
clear-day,0.0,0.62,2.39,0.27,3,71.16,0
clear-day,0.0,0.6,2.37,0.23,5,73.02,0
clear-day,0.0,0.53,2.96,0.23,7,75.42,0
clear-day,0.0,0.48,4.0,0.16,9,77.39,0
clear-day,0.0,0.48,3.9,0.24,9,77.14,0
clear-day,0.0,0.47,2.9,0.17,9,76.75,0
clear-day,0.0,0.49,3.58,0.16,7,77.35,0
clear-day,0.0,0.51,5.09,0.16,5,76.78,0
clear-day,0.0,0.52,5.16,0.2,3,75.6,0
clear-day,0.0,0.53,4.9,0.14,2,74.8,0
clear-day,0.0,0.57,6.33,0.24,0,73.2,0
clear-day,0.0,0.61,5.21,0.27,0,72.08,0
clear-night,0.0,0.64,4.48,0.21,0,70.98,0
clear-night,0.0,0.67,3.13,0.22,0,70.92,0
clear-night,0.0,0.69,1.78,0.26,0,70.75,0
clear-night,0.0,0.69,1.27,0.3,0,70.7,0
partly-cloudy-night,0.0,0.68,1.35,0.79,0,70.84,0
clear-night,0.0,0.69,1.15,0.29,0,70.63,0
partly-cloudy-night,0.0,0.7,1.18,0.44,0,70.49,0
partly-cloudy-night,0.0,0.72,1.42,0.49,0,69.82,0
partly-cloudy-night,0.0,0.72,1.01,0.74,0,69.7,0
partly-cloudy-day,0.0,0.74,1.25,0.39,0,69.67,0
partly-cloudy-day,0.0,0.75,0.68,0.32,0,70.43,0
clear-day,0.0,0.74,1.14,0.27,2,72.49,0
partly-cloudy-day,0.0,0.71,0.74,0.57,3,75.23,0
partly-cloudy-day,0.0,0.64,0.9,0.59,5,79.39,0
partly-cloudy-day,0.0,0.6,2.97,0.41,7,82.64,0
partly-cloudy-day,0.0,0.52,0.95,0.33,8,85.98,0
partly-cloudy-day,0.0,0.52,2.46,0.33,8,87.17,0
partly-cloudy-day,0.0,0.5,2.95,0.36,8,87.45,0
clear-day,0.0,0.53,3.81,0.24,7,86.3,0
clear-day,0.0,0.56,4.37,0.28,5,84.23,0
clear-day,0.0,0.6,4.97,0.24,3,83.93,0
clear-day,0.0,0.58,4.2,0.27,1,83.72,0
clear-day,0.0,0.63,3.56,0.14,0,82.32,0
clear-day,0.0,0.59,3.45,0.14,0,83.8,0
clear-night,0.0,0.59,2.44,0.16,0,82.63,0
clear-night,0.0,0.59,2.01,0.13,0,82.32,0
clear-night,0.0,0.61,3.93,0.15,0,81.6,0
clear-night,0.0,0.64,4.53,0.06,0,80.2,0
rain,0.0452,0.65,5.53,0.08,0,79.88,0
rain,0.0474,0.68,5.31,0.12,0,79.0,0
rain,0.0034,0.7,5.79,0.15,0,78.77,0
clear-night,0.0,0.69,5.81,0.16,0,78.89,0
clear-night,0.0,0.69,5.76,0.2,0,78.89,0
partly-cloudy-day,0.0,0.63,7.03,0.32,0,78.97,0
clear-day,0.0,0.59,5.15,0.28,0,79.8,0
clear-day,0.0,0.58,5.47,0.2,2,80.64,0
clear-day,0.0,0.58,8.43,0.21,3,81.06,0
clear-day,0.0,0.55,8.94,0.22,5,82.74,0
clear-day,0.0,0.53,6.41,0.29,7,84.29,0
clear-day,0.0,0.47,7.52,0.26,8,86.8,0
clear-day,0.0,0.48,8.08,0.28,9,85.78,0
clear-day,0.0,0.44,6.49,0.27,8,87.57,0
clear-day,0.0,0.42,7.37,0.27,7,87.97,0
clear-day,0.0,0.42,5.83,0.27,5,87.94,0
clear-day,0.0,0.4,4.76,0.27,3,88.33,0
clear-day,0.0,0.39,4.36,0.26,1,88.37,0
clear-day,0.0,0.4,3.69,0.26,0,88.14,0
clear-day,0.0,0.38,3.47,0.29,0,86.77,0
clear-night,0.0,0.45,1.47,0.22,0,84.38,0
clear-night,0.0,0.5,0.87,0.11,0,83.12,0
clear-night,0.0,0.51,0.95,0.11,0,81.6,0
clear-night,0.0,0.56,0.69,0.16,0,80.26,0
clear-night,0.0,0.62,0.77,0.11,0,77.47,0
clear-night,0.0,0.62,0.75,0.27,0,77.18,0
partly-cloudy-night,0.0,0.63,1.13,0.51,0,76.63,0
partly-cloudy-night,0.0015,0.64,0.42,0.83,0,76.37,0
partly-cloudy-night,0.0059,0.72,1.27,0.87,0,72.98,0
partly-cloudy-day,0.0028,0.71,1.6,0.48,0,72.85,0
partly-cloudy-day,0.0009,0.7,4.72,0.87,0,72.78,0
cloudy,0.0049,0.76,6.06,0.98,1,70.39,0
cloudy,0.0049,0.77,4.74,1.0,3,69.08,0
cloudy,0.0015,0.78,3.09,1.0,4,69.65,0
partly-cloudy-day,0.0,0.75,1.85,0.73,5,71.17,0
partly-cloudy-day,0.0003,0.72,3.71,0.84,5,72.43,0
partly-cloudy-day,0.0003,0.72,3.38,0.83,6,73.02,0
partly-cloudy-day,0.0005,0.71,1.08,0.86,5,73.48,0
rain,0.004,0.78,1.34,0.88,5,71.85,0
rain,0.0043,0.73,3.54,0.43,5,73.22,0
partly-cloudy-day,0.0005,0.71,3.47,0.33,3,73.81,0
clear-day,0.0002,0.69,5.19,0.3,1,76.1,0
clear-day,0.0,0.71,1.86,0.18,0,75.6,0
clear-day,0.0,0.74,4.14,0.16,0,74.43,0
partly-cloudy-night,0.001,0.79,3.4,0.63,0,72.92,0
partly-cloudy-night,0.0061,0.79,2.22,0.59,0,72.63,0
clear-night,0.0,0.81,1.28,0.13,0,71.24,0
clear-night,0.0,0.76,1.52,0.31,0,71.15,0
clear-night,0.0,0.63,3.52,0.17,0,70.79,0
clear-night,0.0,0.54,3.91,0.15,0,69.43,0
clear-night,0.0,0.54,2.01,0.15,0,68.07,0
partly-cloudy-night,0.0,0.55,3.85,0.42,0,66.81,0
clear-night,0.0,0.56,1.89,0.13,0,65.55,0
clear-day,0.0,0.57,3.68,0.17,0,64.92,0
clear-day,0.0,0.58,1.72,0.16,0,65.04,0
clear-day,0.0,0.54,3.53,0.15,2,67.2,0
clear-day,0.0,0.48,4.13,0.2,3,69.28,0
clear-day,0.0,0.42,4.33,0.26,5,71.77,0
clear-day,0.0,0.39,4.68,0.26,7,73.39,0
clear-day,0.0,0.35,3.89,0.27,8,75.33,0
clear-day,0.0,0.34,4.74,0.27,9,76.3,0
clear-day,0.0,0.33,3.81,0.27,8,77.91,0
clear-day,0.0,0.34,6.06,0.27,7,78.69,0
clear-day,0.0,0.33,4.81,0.27,5,78.98,0
clear-day,0.0,0.31,5.93,0.26,3,79.51,0
clear-day,0.0,0.3,4.86,0.26,2,79.78,0
clear-day,0.0,0.3,4.97,0.28,0,78.53,0
clear-day,0.0,0.33,3.52,0.27,0,76.54,0
clear-night,0.0,0.34,1.73,0.27,0,75.32,0
clear-night,0.0,0.36,1.51,0.25,0,74.1,0
clear-night,0.0,0.38,3.08,0.29,0,72.83,0
clear-night,0.0,0.42,1.59,0.27,0,71.76,1
clear-night,0.0,0.41,4.94,0.31,0,70.77,1
clear-night,0.0,0.45,3.92,0.22,0,69.17,1
clear-night,0.0,0.49,5.06,0.21,0,67.09,1
clear-night,0.0,0.53,4.47,0.24,0,65.25,1
clear-night,0.0,0.54,4.67,0.22,0,64.19,1
clear-day,0.0,0.55,3.32,0.11,0,63.59,1
clear-day,0.0,0.54,4.32,0.11,0,64.95,1
clear-day,0.0,0.52,4.85,0.11,2,66.42,1
clear-day,0.0,0.48,3.01,0.15,3,68.86,1
clear-day,0.0,0.45,3.21,0.15,6,70.79,1
clear-day,0.0,0.44,2.78,0.16,8,72.07,1
clear-day,0.0,0.43,4.73,0.16,9,73.39,1
clear-day,0.0,0.4,4.0,0.23,9,73.85,1
clear-day,0.0,0.38,4.24,0.3,8,75.08,1
partly-cloudy-day,0.0,0.4,4.32,0.43,6,75.17,1
clear-day,0.0,0.44,4.79,0.29,5,72.27,1
clear-day,0.0,0.44,4.68,0.29,3,72.65,1
clear-day,0.0,0.44,3.84,0.28,2,72.81,1
clear-day,0.0,0.46,4.01,0.2,0,72.22,1
clear-day,0.0,0.52,3.57,0.21,0,70.31,1
clear-night,0.0,0.57,3.44,0.22,0,68.41,1
partly-cloudy-night,0.0,0.62,2.95,0.48,0,66.94,1
clear-night,0.0,0.63,1.15,0.15,0,66.32,1
clear-night,0.0,0.66,0.39,0.15,0,65.69,1
clear-night,0.0,0.66,0.11,0.27,0,66.05,1
partly-cloudy-night,0.0,0.65,0.29,0.32,0,65.94,1
partly-cloudy-night,0.0,0.69,0.27,0.47,0,65.95,1
partly-cloudy-night,0.0,0.7,0.87,0.38,0,65.77,1
clear-night,0.0,0.71,0.38,0.26,0,65.49,1
partly-cloudy-day,0.0,0.73,0.39,0.76,0,65.39,1
partly-cloudy-day,0.0,0.72,0.88,0.82,0,66.43,1
partly-cloudy-day,0.0,0.66,1.55,0.85,1,67.44,1
partly-cloudy-day,0.0,0.63,3.59,0.74,3,69.79,1
partly-cloudy-day,0.0,0.58,4.48,0.71,4,71.64,1
partly-cloudy-day,0.0,0.49,2.78,0.66,6,74.22,1
partly-cloudy-day,0.0,0.43,2.49,0.63,6,76.18,1
partly-cloudy-day,0.0,0.49,3.52,0.71,6,74.01,1
partly-cloudy-day,0.0,0.46,4.32,0.62,6,75.53,1
partly-cloudy-day,0.0,0.45,4.59,0.46,6,76.24,1
partly-cloudy-day,0.0,0.49,4.19,0.72,4,74.91,1
clear-day,0.0,0.5,5.4,0.23,3,74.51,1
clear-day,0.0,0.5,6.16,0.15,2,73.43,1
clear-day,0.0,0.52,6.93,0.14,0,72.37,1
clear-day,0.0,0.57,4.45,0.14,0,70.66,1
clear-night,0.0,0.57,3.46,0.19,0,69.75,1
clear-night,0.0,0.61,2.97,0.1,0,68.64,1
clear-night,0.0,0.62,1.17,0.09,0,68.36,1
clear-night,0.0,0.63,0.74,0.08,0,67.76,0
clear-night,0.0,0.66,0.86,0.06,0,66.85,0
clear-night,0.0,0.66,0.5,0.03,0,66.95,0
clear-night,0.0,0.67,0.45,0.04,0,66.1,0
clear-night,0.0,0.68,0.52,0.07,0,65.62,0
clear-night,0.0,0.69,0.25,0.04,0,64.88,0
clear-day,0.0,0.7,0.34,0.08,0,65.17,0
clear-day,0.0,0.71,0.78,0.1,0,67.25,0
clear-day,0.0,0.68,0.6,0.08,2,69.24,0
clear-day,0.0,0.61,0.75,0.08,4,72.22,0
clear-day,0.0,0.54,1.39,0.11,6,75.54,0
clear-day,0.0,0.52,3.15,0.15,8,77.67,0
partly-cloudy-day,0.0,0.49,4.56,0.54,7,78.24,0
partly-cloudy-day,0.0,0.46,4.23,0.69,6,79.84,0
partly-cloudy-day,0.0,0.49,5.55,0.7,6,79.03,0
partly-cloudy-day,0.0,0.52,5.44,0.7,5,77.65,0
partly-cloudy-day,0.0,0.5,6.0,0.34,5,77.57,0
partly-cloudy-day,0.0,0.5,5.59,0.41,3,76.88,0
partly-cloudy-day,0.0,0.54,6.65,0.38,1,75.88,0
partly-cloudy-day,0.0,0.53,6.22,0.48,0,75.06,0
partly-cloudy-day,0.0,0.59,5.38,0.38,0,73.27,0
clear-night,0.0,0.65,4.72,0.29,0,71.86,0
clear-night,0.0,0.67,4.53,0.27,0,70.72,0
clear-night,0.0,0.67,4.52,0.19,0,70.4,0
clear-night,0.0,0.67,3.41,0.2,0,70.16,0
clear-night,0.0,0.66,2.62,0.2,0,69.12,0
clear-night,0.0,0.67,1.42,0.14,0,68.6,0
clear-night,0.0,0.69,1.32,0.26,0,68.13,0
clear-night,0.0,0.72,1.22,0.27,0,67.52,0
clear-night,0.0,0.74,1.29,0.26,0,66.93,0
clear-day,0.0,0.76,1.81,0.26,0,66.55,0
clear-day,0.0,0.75,1.54,0.25,0,67.97,0
clear-day,0.0,0.73,4.2,0.3,2,70.05,0
partly-cloudy-day,0.0,0.66,4.66,0.76,3,72.25,0
cloudy,0.0,0.62,4.11,0.91,4,73.3,0
partly-cloudy-day,0.0,0.58,5.03,0.6,6,75.62,0
partly-cloudy-day,0.0,0.54,4.84,0.51,7,77.35,0
partly-cloudy-day,0.0,0.53,5.35,0.38,8,77.85,0
partly-cloudy-day,0.0,0.58,5.13,0.81,5,76.69,0
clear-day,0.0,0.6,4.25,0.28,7,76.83,0
clear-day,0.0,0.63,4.81,0.27,5,76.69,0
clear-day,0.0,0.64,6.52,0.16,3,76.36,0
clear-day,0.0,0.64,6.73,0.17,2,75.03,0
clear-day,0.0,0.66,7.35,0.15,0,74.61,0
clear-day,0.0,0.67,6.6,0.18,0,73.47,0
clear-night,0.0,0.68,5.2,0.13,0,72.2,0
clear-night,0.0,0.68,4.28,0.1,0,71.95,0
clear-night,0.0,0.67,5.21,0.08,0,71.41,0
